"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1612","should show password does not match requirements inline error","signup","Mon Jan 19 00:21:30 UTC 2026","passed","Mon Jan 19 00:21:32 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","3834","should redirect to login page when clicking the login link","signup","Mon Jan 19 00:21:17 UTC 2026","passed","Mon Jan 19 00:21:20 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","4221","should not login when password provided is incorrect for an existing user","signup","Mon Jan 19 00:21:39 UTC 2026","passed","Mon Jan 19 00:21:43 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","6653","should create account when valid inputs are provided","signup","Mon Jan 19 00:21:31 UTC 2026","passed","Mon Jan 19 00:21:38 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","0","should show inline error when phone number and country selection are different","signup","Mon Jan 19 00:21:18 UTC 2026","skipped","Mon Jan 19 00:21:18 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1858","should not show consent to a user that already accepted it","signup","Mon Jan 19 00:21:16 UTC 2026","passed","Mon Jan 19 00:21:18 UTC 2026","Consent Page - EN > Returning User","tests/consent.spec.ts","",""
"","3097","should show invalid email inline error when invalid email format is provided","signup","Mon Jan 19 00:21:24 UTC 2026","passed","Mon Jan 19 00:21:27 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","5621","should allow user to reset password","signup","Mon Jan 19 00:21:30 UTC 2026","passed","Mon Jan 19 00:21:36 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1329","should switch language when clicking the language toggle","signup","Mon Jan 19 00:21:15 UTC 2026","passed","Mon Jan 19 00:21:17 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1595","should not show password maximum chars length inline error","signup","Mon Jan 19 00:21:29 UTC 2026","passed","Mon Jan 19 00:21:30 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1613","should show invalid phone number inline error","signup","Mon Jan 19 00:21:18 UTC 2026","passed","Mon Jan 19 00:21:20 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1807","should show invalid email address inline error","signup","Mon Jan 19 00:21:20 UTC 2026","passed","Mon Jan 19 00:21:21 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1657","should display toast error when signup using email from existing user","signup","Mon Jan 19 00:21:22 UTC 2026","passed","Mon Jan 19 00:21:23 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1","should not allow account creation for non-Canadian phone numbers","signup","Mon Jan 19 00:21:38 UTC 2026","skipped","Mon Jan 19 00:21:38 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
