"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1486","should show password mismatch inline error","signup","Tue Jan 20 04:22:11 UTC 2026","passed","Tue Jan 20 04:22:13 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","2116","should switch language when clicking the language toggle","signup","Tue Jan 20 04:22:14 UTC 2026","passed","Tue Jan 20 04:22:16 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","2008","should display toast error when signup using email from existing user","signup","Tue Jan 20 04:22:22 UTC 2026","passed","Tue Jan 20 04:22:24 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1455","should not show password minimum chars length inline error","signup","Tue Jan 20 04:22:16 UTC 2026","passed","Tue Jan 20 04:22:17 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1677","should not submit form and show inline errors when mandatory fields are empty","signup","Tue Jan 20 04:22:06 UTC 2026","passed","Tue Jan 20 04:22:08 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","5095","should redirect to login page when clicking the login link","signup","Tue Jan 20 04:22:16 UTC 2026","passed","Tue Jan 20 04:22:21 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1298","should have correct link for terms of service","signup","Tue Jan 20 04:22:21 UTC 2026","passed","Tue Jan 20 04:22:22 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","0","should have correct link for privacy policy","signup","Tue Jan 20 04:22:22 UTC 2026","skipped","Tue Jan 20 04:22:22 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1","should show invalid email inline error when email does not have characters after @","signup","Tue Jan 20 04:22:15 UTC 2026","skipped","Tue Jan 20 04:22:15 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1503","should show invalid phone number inline error","signup","Tue Jan 20 04:22:08 UTC 2026","passed","Tue Jan 20 04:22:10 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","2022","should not allow signup with malicious strings","signup","Tue Jan 20 04:22:24 UTC 2026","passed","Tue Jan 20 04:22:26 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1","should show consent on first visit","signup","Tue Jan 20 04:22:08 UTC 2026","skipped","Tue Jan 20 04:22:08 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","2196","should not show error when password contains special chars(?!#_- ) but meets all requirements","signup","Tue Jan 20 04:22:12 UTC 2026","passed","Tue Jan 20 04:22:14 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","170","consent","accept-consent","Tue Jan 20 04:22:10 UTC 2026","passed","Tue Jan 20 04:22:10 UTC 2026","","setup/acceptConsent.setup.ts","",""
