"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1493","should not show password minimum chars length inline error","signup","Tue Jan 20 06:35:54 UTC 2026","passed","Tue Jan 20 06:35:56 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","7207","should create account when valid inputs are provided and phone number is not from region of purchase","signup","Tue Jan 20 06:36:06 UTC 2026","passed","Tue Jan 20 06:36:13 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1238","should have correct link for terms of service","signup","Tue Jan 20 06:36:00 UTC 2026","passed","Tue Jan 20 06:36:02 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1","should show invalid email inline error when email does not have characters after @","signup","Tue Jan 20 06:36:01 UTC 2026","skipped","Tue Jan 20 06:36:01 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","0","should show consent on first visit","signup","Tue Jan 20 06:35:46 UTC 2026","skipped","Tue Jan 20 06:35:46 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","3675","should show invalid email inline error when invalid email format is provided","signup","Tue Jan 20 06:36:01 UTC 2026","passed","Tue Jan 20 06:36:05 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1673","should show password mismatch inline error","signup","Tue Jan 20 06:35:50 UTC 2026","passed","Tue Jan 20 06:35:51 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","7426","should allow user to login when valid credentials are provided","signup","Tue Jan 20 06:35:49 UTC 2026","passed","Tue Jan 20 06:35:57 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","2082","should switch language when clicking the language toggle","signup","Tue Jan 20 06:35:53 UTC 2026","passed","Tue Jan 20 06:35:55 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1521","should show password does not match requirements inline error","signup","Tue Jan 20 06:35:57 UTC 2026","passed","Tue Jan 20 06:35:59 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1821","should not submit form and show inline errors when mandatory fields are empty","signup","Tue Jan 20 06:35:44 UTC 2026","passed","Tue Jan 20 06:35:46 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should have correct link for privacy policy","signup","Tue Jan 20 06:36:02 UTC 2026","skipped","Tue Jan 20 06:36:02 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1741","should not show consent to a user that already accepted it","signup","Tue Jan 20 06:35:47 UTC 2026","passed","Tue Jan 20 06:35:49 UTC 2026","Consent Page - EN > Returning User","tests/consent.spec.ts","",""
"","1","should not allow account creation for non-Canadian phone numbers","signup","Tue Jan 20 06:36:53 UTC 2026","skipped","Tue Jan 20 06:36:53 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
