"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1496","should not show password maximum chars length inline error","signup","Tue Jan 20 01:53:59 UTC 2026","passed","Tue Jan 20 01:54:00 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1325","should show invalid phone number inline error","signup","Tue Jan 20 01:53:49 UTC 2026","passed","Tue Jan 20 01:53:51 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","7283","should create account when valid inputs are provided","signup","Tue Jan 20 01:54:07 UTC 2026","passed","Tue Jan 20 01:54:14 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1610","should show invalid email address inline error","signup","Tue Jan 20 01:53:51 UTC 2026","passed","Tue Jan 20 01:53:52 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1799","should not submit form and show inline errors when mandatory fields are empty","signup","Tue Jan 20 01:53:47 UTC 2026","passed","Tue Jan 20 01:53:49 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should show inline error when phone number and country selection are different","signup","Tue Jan 20 01:53:49 UTC 2026","skipped","Tue Jan 20 01:53:49 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","225","consent","accept-consent","Tue Jan 20 01:53:46 UTC 2026","passed","Tue Jan 20 01:53:46 UTC 2026","","setup/acceptConsent.setup.ts","",""
"","2106","should switch language when clicking the language toggle","signup","Tue Jan 20 01:53:47 UTC 2026","passed","Tue Jan 20 01:53:49 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","3197","should show inline errors when empty fields are submitted","signup","Tue Jan 20 01:53:56 UTC 2026","passed","Tue Jan 20 01:53:59 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1","should show consent on first visit","signup","Tue Jan 20 01:53:45 UTC 2026","skipped","Tue Jan 20 01:53:45 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","3035","should signup link have correct href","signup","Tue Jan 20 01:54:05 UTC 2026","passed","Tue Jan 20 01:54:08 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1587","should not show password minimum chars length inline error","signup","Tue Jan 20 01:53:57 UTC 2026","passed","Tue Jan 20 01:53:59 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","5570","should allow user to reset password","signup","Tue Jan 20 01:53:59 UTC 2026","passed","Tue Jan 20 01:54:05 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","2159","should not allow signup with malicious strings","signup","Tue Jan 20 01:53:57 UTC 2026","passed","Tue Jan 20 01:53:59 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
