"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should show consent on first visit","signup","Mon Jan 19 22:39:26 UTC 2026","skipped","Mon Jan 19 22:39:26 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","1996","should show invalid phone number inline error","signup","Mon Jan 19 22:39:28 UTC 2026","passed","Mon Jan 19 22:39:30 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","3568","should show invalid email inline error when invalid email format is provided","signup","Mon Jan 19 22:39:33 UTC 2026","passed","Mon Jan 19 22:39:37 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","6352","should create account when valid inputs are provided and phone number is not from region of purchase","signup","Mon Jan 19 22:39:46 UTC 2026","passed","Mon Jan 19 22:39:53 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","170","consent","accept-consent","Mon Jan 19 22:39:30 UTC 2026","passed","Mon Jan 19 22:39:31 UTC 2026","","setup/acceptConsent.setup.ts","",""
"","2337","should show password mismatch inline error","signup","Mon Jan 19 22:39:32 UTC 2026","passed","Mon Jan 19 22:39:35 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should not allow account creation for non-Canadian phone numbers","signup","Mon Jan 19 22:40:00 UTC 2026","skipped","Mon Jan 19 22:40:00 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","2056","should show password below minimum length inline error","signup","Mon Jan 19 22:39:35 UTC 2026","passed","Mon Jan 19 22:39:37 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","2433","should show invalid email address inline error","signup","Mon Jan 19 22:39:30 UTC 2026","passed","Mon Jan 19 22:39:32 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","2058","should show password above maximum length inline error","signup","Mon Jan 19 22:39:37 UTC 2026","passed","Mon Jan 19 22:39:39 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","7343","should create account when valid inputs are provided","signup","Mon Jan 19 22:39:53 UTC 2026","passed","Mon Jan 19 22:40:00 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","2159","should not show password minimum chars length inline error","signup","Mon Jan 19 22:39:39 UTC 2026","passed","Mon Jan 19 22:39:41 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","5392","should allow user to reset password","signup","Mon Jan 19 22:39:40 UTC 2026","passed","Mon Jan 19 22:39:45 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","2217","should display toast error when signup using email from existing user","signup","Mon Jan 19 22:39:42 UTC 2026","passed","Mon Jan 19 22:39:44 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1090","should have correct link for terms of service","signup","Mon Jan 19 22:39:41 UTC 2026","passed","Mon Jan 19 22:39:42 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1","should show inline error when phone number and country selection are different","signup","Mon Jan 19 22:39:28 UTC 2026","skipped","Mon Jan 19 22:39:28 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","4771","should not login when invalid username is provided","signup","Mon Jan 19 22:39:29 UTC 2026","passed","Mon Jan 19 22:39:33 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1905","should not show password maximum chars length inline error","signup","Mon Jan 19 22:39:41 UTC 2026","passed","Mon Jan 19 22:39:43 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1925","should switch language when clicking the language toggle","signup","Mon Jan 19 22:39:34 UTC 2026","passed","Mon Jan 19 22:39:36 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","4724","should redirect to login page when clicking the login link","signup","Mon Jan 19 22:39:36 UTC 2026","passed","Mon Jan 19 22:39:41 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
