"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7462","should create account when valid inputs are provided and phone number is not from region of purchase","signup","Sun Jan 18 22:02:41 UTC 2026","passed","Sun Jan 18 22:02:48 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","2558","should show invalid email address inline error","signup","Sun Jan 18 22:02:24 UTC 2026","passed","Sun Jan 18 22:02:27 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should have correct link for privacy policy","signup","Sun Jan 18 22:02:37 UTC 2026","skipped","Sun Jan 18 22:02:37 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1815","should show password below minimum length inline error","signup","Sun Jan 18 22:02:29 UTC 2026","passed","Sun Jan 18 22:02:31 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1695","should not show password minimum chars length inline error","signup","Sun Jan 18 22:02:33 UTC 2026","passed","Sun Jan 18 22:02:35 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1868","should display toast error when signup using email from existing user","signup","Sun Jan 18 22:02:37 UTC 2026","passed","Sun Jan 18 22:02:38 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","2150","should show password above maximum length inline error","signup","Sun Jan 18 22:02:31 UTC 2026","passed","Sun Jan 18 22:02:33 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1808","should show invalid phone number inline error","signup","Sun Jan 18 22:02:22 UTC 2026","passed","Sun Jan 18 22:02:24 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should show invalid email inline error when invalid email is provided","signup","Sun Jan 18 22:02:30 UTC 2026","skipped","Sun Jan 18 22:02:30 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1629","should not show consent to a user that already accepted it","signup","Sun Jan 18 22:02:23 UTC 2026","passed","Sun Jan 18 22:02:25 UTC 2026","Consent Page - EN > Returning User","tests/consent.spec.ts","",""
"","2134","should not allow signup with malicious strings","signup","Sun Jan 18 22:02:38 UTC 2026","passed","Sun Jan 18 22:02:41 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1","should show consent on first visit","signup","Sun Jan 18 22:02:22 UTC 2026","skipped","Sun Jan 18 22:02:22 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","1339","should have correct link for terms of service","signup","Sun Jan 18 22:02:35 UTC 2026","passed","Sun Jan 18 22:02:37 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","3886","should signup link have correct href","signup","Sun Jan 18 22:02:42 UTC 2026","passed","Sun Jan 18 22:02:46 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1634","should show password does not match requirements inline error","signup","Sun Jan 18 22:02:36 UTC 2026","passed","Sun Jan 18 22:02:38 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","6837","should create account when valid inputs are provided","signup","Sun Jan 18 22:02:48 UTC 2026","passed","Sun Jan 18 22:02:55 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1","should show inline error when phone number and country selection are different","signup","Sun Jan 18 22:02:22 UTC 2026","skipped","Sun Jan 18 22:02:22 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","2064","should not submit form and show inline errors when mandatory fields are empty","signup","Sun Jan 18 22:02:20 UTC 2026","passed","Sun Jan 18 22:02:22 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","3651","should show inline errors when empty fields are submitted","signup","Sun Jan 18 22:02:34 UTC 2026","passed","Sun Jan 18 22:02:37 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
