"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3026","should show inline errors when empty fields are submitted","signup","Tue Jan 20 03:02:46 UTC 2026","passed","Tue Jan 20 03:02:49 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","183","consent","accept-consent","Tue Jan 20 03:02:38 UTC 2026","passed","Tue Jan 20 03:02:38 UTC 2026","","setup/acceptConsent.setup.ts","",""
"","1555","should show invalid email address inline error","signup","Tue Jan 20 03:02:41 UTC 2026","passed","Tue Jan 20 03:02:43 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","10352","should block user after multiple failed login attempts","signup","Tue Jan 20 03:03:01 UTC 2026","passed","Tue Jan 20 03:03:12 UTC 2026","Account Security - EN","tests/login.spec.ts","",""
"","1732","should show password below minimum length inline error","signup","Tue Jan 20 03:02:45 UTC 2026","passed","Tue Jan 20 03:02:46 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1430","should show password above maximum length inline error","signup","Tue Jan 20 03:02:46 UTC 2026","passed","Tue Jan 20 03:02:48 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1715","should not show error when password contains special chars(?!#_- ) but meets all requirements","signup","Tue Jan 20 03:02:39 UTC 2026","passed","Tue Jan 20 03:02:41 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1569","should show password does not match requirements inline error","signup","Tue Jan 20 03:02:51 UTC 2026","passed","Tue Jan 20 03:02:53 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1200","should have correct link for terms of service","signup","Tue Jan 20 03:02:50 UTC 2026","passed","Tue Jan 20 03:02:51 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","4100","should not login when password provided is incorrect for an existing user","signup","Tue Jan 20 03:02:57 UTC 2026","passed","Tue Jan 20 03:03:01 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1","should have correct link for privacy policy","signup","Tue Jan 20 03:02:51 UTC 2026","skipped","Tue Jan 20 03:02:51 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","2212","should switch language when clicking the language toggle","signup","Tue Jan 20 03:02:43 UTC 2026","passed","Tue Jan 20 03:02:45 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1803","should display toast error when signup using email from existing user","signup","Tue Jan 20 03:02:51 UTC 2026","passed","Tue Jan 20 03:02:53 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1598","should not show password maximum chars length inline error","signup","Tue Jan 20 03:02:50 UTC 2026","passed","Tue Jan 20 03:02:51 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","5580","should allow user to reset password","signup","Tue Jan 20 03:02:49 UTC 2026","passed","Tue Jan 20 03:02:54 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","0","should show consent on first visit","signup","Tue Jan 20 03:02:34 UTC 2026","skipped","Tue Jan 20 03:02:34 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","1644","should show invalid phone number inline error","signup","Tue Jan 20 03:02:40 UTC 2026","passed","Tue Jan 20 03:02:41 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1576","should not allow signup with malicious strings","signup","Tue Jan 20 03:02:53 UTC 2026","passed","Tue Jan 20 03:02:54 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","7284","should create account when valid inputs are provided and phone number is not from region of purchase","signup","Tue Jan 20 03:02:54 UTC 2026","passed","Tue Jan 20 03:03:02 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1","should show invalid email inline error when email does not have characters after @","signup","Tue Jan 20 03:02:42 UTC 2026","skipped","Tue Jan 20 03:02:42 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","5458","should not login when invalid username is provided","signup","Tue Jan 20 03:02:37 UTC 2026","passed","Tue Jan 20 03:02:42 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","5680","should create account when valid inputs are provided","signup","Tue Jan 20 03:03:02 UTC 2026","passed","Tue Jan 20 03:03:07 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1577","should not show consent to a user that already accepted it","signup","Tue Jan 20 03:02:35 UTC 2026","passed","Tue Jan 20 03:02:36 UTC 2026","Consent Page - EN > Returning User","tests/consent.spec.ts","",""
"","1677","should show password mismatch inline error","signup","Tue Jan 20 03:02:43 UTC 2026","passed","Tue Jan 20 03:02:45 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1601","should not show password minimum chars length inline error","signup","Tue Jan 20 03:02:48 UTC 2026","passed","Tue Jan 20 03:02:50 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","3395","should show invalid email inline error when invalid email format is provided","signup","Tue Jan 20 03:02:42 UTC 2026","passed","Tue Jan 20 03:02:46 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","4023","should redirect to login page when clicking the login link","signup","Tue Jan 20 03:02:46 UTC 2026","passed","Tue Jan 20 03:02:50 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","0","should not allow account creation for non-Canadian phone numbers","signup","Tue Jan 20 03:03:07 UTC 2026","skipped","Tue Jan 20 03:03:07 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","3173","should signup link have correct href","signup","Tue Jan 20 03:02:54 UTC 2026","passed","Tue Jan 20 03:02:57 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1811","should not submit form and show inline errors when mandatory fields are empty","signup","Tue Jan 20 03:02:38 UTC 2026","passed","Tue Jan 20 03:02:40 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should show inline error when phone number and country selection are different","signup","Tue Jan 20 03:02:40 UTC 2026","skipped","Tue Jan 20 03:02:40 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
