"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","182","consent","accept-consent","Sun Jan 18 21:43:41 UTC 2026","passed","Sun Jan 18 21:43:41 UTC 2026","","setup/acceptConsent.setup.ts","",""
"","1066","should not show consent to a user that already accepted it","signup","Sun Jan 18 21:43:42 UTC 2026","passed","Sun Jan 18 21:43:43 UTC 2026","Consent Page - EN > Returning User","tests/consent.spec.ts","",""
"","1848","should not show error when password contains special chars(?!#_- ) but meets all requirements","signup","Sun Jan 18 21:43:39 UTC 2026","passed","Sun Jan 18 21:43:40 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1845","should show password mismatch inline error","signup","Sun Jan 18 21:43:48 UTC 2026","passed","Sun Jan 18 21:43:50 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1657","should not submit form and show inline errors when mandatory fields are empty","signup","Sun Jan 18 21:43:42 UTC 2026","passed","Sun Jan 18 21:43:44 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1528","should not allow signup with malicious strings","signup","Sun Jan 18 21:43:49 UTC 2026","passed","Sun Jan 18 21:43:50 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1407","should not show password maximum chars length inline error","signup","Sun Jan 18 21:43:55 UTC 2026","passed","Sun Jan 18 21:43:56 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1642","should show invalid phone number inline error","signup","Sun Jan 18 21:43:44 UTC 2026","passed","Sun Jan 18 21:43:46 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","6354","should create account when valid inputs are provided and phone number is not from region of purchase","signup","Sun Jan 18 21:43:50 UTC 2026","passed","Sun Jan 18 21:43:57 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","5144","should create account when valid inputs are provided","signup","Sun Jan 18 21:43:57 UTC 2026","passed","Sun Jan 18 21:44:02 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
