"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","221","consent","accept-consent","Tue Jan 20 04:52:50 UTC 2026","passed","Tue Jan 20 04:52:50 UTC 2026","","setup/acceptConsent.setup.ts","",""
"","5257","should create account when valid inputs are provided and phone number is not from region of purchase","signup","Tue Jan 20 04:53:02 UTC 2026","passed","Tue Jan 20 04:53:08 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","3084","should show inline errors when empty fields are submitted","signup","Tue Jan 20 04:53:00 UTC 2026","passed","Tue Jan 20 04:53:03 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","10091","should block user after multiple failed login attempts","signup","Tue Jan 20 04:53:15 UTC 2026","passed","Tue Jan 20 04:53:25 UTC 2026","Account Security - EN","tests/login.spec.ts","",""
"","5420","should create account when valid inputs are provided","signup","Tue Jan 20 04:53:08 UTC 2026","passed","Tue Jan 20 04:53:13 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","2129","should not show password minimum chars length inline error","signup","Tue Jan 20 04:53:02 UTC 2026","passed","Tue Jan 20 04:53:04 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1288","should have correct link for terms of service","signup","Tue Jan 20 04:52:58 UTC 2026","passed","Tue Jan 20 04:52:59 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1872","should not show password maximum chars length inline error","signup","Tue Jan 20 04:53:04 UTC 2026","passed","Tue Jan 20 04:53:06 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1","should show inline error when phone number and country selection are different","signup","Tue Jan 20 04:52:52 UTC 2026","skipped","Tue Jan 20 04:52:52 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should show invalid email inline error when email does not have characters after @","signup","Tue Jan 20 04:52:57 UTC 2026","skipped","Tue Jan 20 04:52:57 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","5124","should allow user to reset password","signup","Tue Jan 20 04:53:03 UTC 2026","passed","Tue Jan 20 04:53:08 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","3861","should not login when password provided is incorrect for an existing user","signup","Tue Jan 20 04:53:11 UTC 2026","passed","Tue Jan 20 04:53:15 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","2130","should show invalid email address inline error","signup","Tue Jan 20 04:52:54 UTC 2026","passed","Tue Jan 20 04:52:57 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","4275","should not login when invalid username is provided","signup","Tue Jan 20 04:52:53 UTC 2026","passed","Tue Jan 20 04:52:57 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","0","should not allow account creation for non-Canadian phone numbers","signup","Tue Jan 20 04:53:13 UTC 2026","skipped","Tue Jan 20 04:53:13 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1499","should switch language when clicking the language toggle","signup","Tue Jan 20 04:52:52 UTC 2026","passed","Tue Jan 20 04:52:54 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","2830","should signup link have correct href","signup","Tue Jan 20 04:53:08 UTC 2026","passed","Tue Jan 20 04:53:11 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1691","should display toast error when signup using email from existing user","signup","Tue Jan 20 04:52:59 UTC 2026","passed","Tue Jan 20 04:53:01 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","0","should show consent on first visit","signup","Tue Jan 20 04:52:50 UTC 2026","skipped","Tue Jan 20 04:52:50 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","1679","should not show error when password contains special chars(?!#_- ) but meets all requirements","signup","Tue Jan 20 04:52:51 UTC 2026","passed","Tue Jan 20 04:52:52 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
