"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1531","should not allow signup with malicious strings","signup","Tue Jan 20 06:32:32 UTC 2026","passed","Tue Jan 20 06:32:33 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1","should show consent on first visit","signup","Tue Jan 20 06:32:14 UTC 2026","skipped","Tue Jan 20 06:32:14 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","1819","should not show error when password contains special chars(?!#_- ) but meets all requirements","signup","Tue Jan 20 06:32:18 UTC 2026","passed","Tue Jan 20 06:32:20 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","6142","should allow user to login when valid credentials are provided","signup","Tue Jan 20 06:32:15 UTC 2026","passed","Tue Jan 20 06:32:22 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","5526","should create account when valid inputs are provided and phone number is not from region of purchase","signup","Tue Jan 20 06:32:33 UTC 2026","passed","Tue Jan 20 06:32:39 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","2126","should switch language when clicking the language toggle","signup","Tue Jan 20 06:32:23 UTC 2026","passed","Tue Jan 20 06:32:25 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1","should have correct link for privacy policy","signup","Tue Jan 20 06:32:30 UTC 2026","skipped","Tue Jan 20 06:32:30 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","9042","should block user after multiple failed login attempts","signup","Tue Jan 20 06:32:43 UTC 2026","passed","Tue Jan 20 06:32:53 UTC 2026","Account Security - EN","tests/login.spec.ts","",""
"","3052","should show invalid email inline error when invalid email format is provided","signup","Tue Jan 20 06:32:26 UTC 2026","passed","Tue Jan 20 06:32:29 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","4562","should allow user to reset password","signup","Tue Jan 20 06:32:32 UTC 2026","passed","Tue Jan 20 06:32:37 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1572","should show password below minimum length inline error","signup","Tue Jan 20 06:32:26 UTC 2026","passed","Tue Jan 20 06:32:27 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should show invalid email inline error when email does not have characters after @","signup","Tue Jan 20 06:32:26 UTC 2026","skipped","Tue Jan 20 06:32:26 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
