"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1530","should not allow signup with malicious strings","signup","Tue Jan 20 02:16:11 UTC 2026","passed","Tue Jan 20 02:16:12 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1225","should not show consent to a user that already accepted it","signup","Tue Jan 20 02:15:57 UTC 2026","passed","Tue Jan 20 02:15:58 UTC 2026","Consent Page - EN > Returning User","tests/consent.spec.ts","",""
"","4679","should not login when invalid username is provided","signup","Tue Jan 20 02:15:59 UTC 2026","passed","Tue Jan 20 02:16:03 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","2896","should show inline errors when empty fields are submitted","signup","Tue Jan 20 02:16:07 UTC 2026","passed","Tue Jan 20 02:16:10 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","185","consent","accept-consent","Tue Jan 20 02:15:59 UTC 2026","passed","Tue Jan 20 02:15:59 UTC 2026","","setup/acceptConsent.setup.ts","",""
"","1563","should show password does not match requirements inline error","signup","Tue Jan 20 02:16:11 UTC 2026","passed","Tue Jan 20 02:16:13 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1549","should not show password maximum chars length inline error","signup","Tue Jan 20 02:16:10 UTC 2026","passed","Tue Jan 20 02:16:11 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1515","should show invalid email address inline error","signup","Tue Jan 20 02:16:02 UTC 2026","passed","Tue Jan 20 02:16:04 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should show inline error when phone number and country selection are different","signup","Tue Jan 20 02:16:01 UTC 2026","skipped","Tue Jan 20 02:16:01 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should have correct link for privacy policy","signup","Tue Jan 20 02:16:09 UTC 2026","skipped","Tue Jan 20 02:16:09 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1728","should display toast error when signup using email from existing user","signup","Tue Jan 20 02:16:09 UTC 2026","passed","Tue Jan 20 02:16:11 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1522","should show invalid phone number inline error","signup","Tue Jan 20 02:16:01 UTC 2026","passed","Tue Jan 20 02:16:02 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1482","should show password below minimum length inline error","signup","Tue Jan 20 02:16:05 UTC 2026","passed","Tue Jan 20 02:16:07 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
