"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2342","should show invalid email address inline error","signup","Tue Jan 20 16:29:52 UTC 2026","passed","Tue Jan 20 16:29:54 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1699","should show password above maximum length inline error","signup","Tue Jan 20 16:29:57 UTC 2026","passed","Tue Jan 20 16:29:59 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","186","consent","accept-consent","Tue Jan 20 16:29:46 UTC 2026","passed","Tue Jan 20 16:29:46 UTC 2026","","setup/acceptConsent.setup.ts","",""
"","2076","should show invalid phone number inline error","signup","Tue Jan 20 16:29:50 UTC 2026","passed","Tue Jan 20 16:29:52 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1709","should not show password maximum chars length inline error","signup","Tue Jan 20 16:30:01 UTC 2026","passed","Tue Jan 20 16:30:03 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should show invalid email inline error when email does not have characters after @","signup","Tue Jan 20 16:29:56 UTC 2026","skipped","Tue Jan 20 16:29:56 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1","should show consent on first visit","signup","Tue Jan 20 16:29:42 UTC 2026","skipped","Tue Jan 20 16:29:42 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","4181","should not login when password provided is incorrect for an existing user","signup","Tue Jan 20 16:30:11 UTC 2026","passed","Tue Jan 20 16:30:15 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","2142","should display toast error when signup using email from existing user","signup","Tue Jan 20 16:29:52 UTC 2026","passed","Tue Jan 20 16:29:54 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1","should show inline error when phone number and country selection are different","signup","Tue Jan 20 16:29:50 UTC 2026","skipped","Tue Jan 20 16:29:50 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","7025","should create account when valid inputs are provided and phone number is not from region of purchase","signup","Tue Jan 20 16:29:56 UTC 2026","passed","Tue Jan 20 16:30:03 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","3024","should signup link have correct href","signup","Tue Jan 20 16:30:08 UTC 2026","passed","Tue Jan 20 16:30:11 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1270","should have correct link for terms of service","signup","Tue Jan 20 16:29:51 UTC 2026","passed","Tue Jan 20 16:29:52 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","6882","should allow user to login when valid credentials are provided","signup","Tue Jan 20 16:29:44 UTC 2026","passed","Tue Jan 20 16:29:51 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","0","should not allow account creation for non-Canadian phone numbers","signup","Tue Jan 20 16:30:09 UTC 2026","skipped","Tue Jan 20 16:30:09 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","5788","should create account when valid inputs are provided","signup","Tue Jan 20 16:30:03 UTC 2026","passed","Tue Jan 20 16:30:09 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","5266","should allow user to reset password","signup","Tue Jan 20 16:30:03 UTC 2026","passed","Tue Jan 20 16:30:08 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
