"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","should show consent on first visit","signup","Sun Jan 18 23:59:28 UTC 2026","skipped","Sun Jan 18 23:59:28 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","0","should not allow account creation for non-Canadian phone numbers","signup","Mon Jan 19 00:00:17 UTC 2026","skipped","Mon Jan 19 00:00:17 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1439","should not show password maximum chars length inline error","signup","Sun Jan 18 23:59:42 UTC 2026","passed","Sun Jan 18 23:59:43 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","218","consent","accept-consent","Sun Jan 18 23:59:51 UTC 2026","passed","Sun Jan 18 23:59:51 UTC 2026","","setup/acceptConsent.setup.ts","",""
"","1410","should show invalid phone number inline error","signup","Sun Jan 18 23:59:32 UTC 2026","passed","Sun Jan 18 23:59:33 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1719","should show password above maximum length inline error","signup","Sun Jan 18 23:59:39 UTC 2026","passed","Sun Jan 18 23:59:40 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","10832","should block user after multiple failed login attempts","signup","Sun Jan 18 23:59:55 UTC 2026","passed","Mon Jan 19 00:00:06 UTC 2026","Account Security - EN","tests/login.spec.ts","",""
"","6240","should create account when valid inputs are provided and phone number is not from region of purchase","signup","Mon Jan 19 00:00:04 UTC 2026","passed","Mon Jan 19 00:00:11 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1386","should switch language when clicking the language toggle","signup","Sun Jan 18 23:59:54 UTC 2026","passed","Sun Jan 18 23:59:56 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","4674","should allow user to reset password","signup","Sun Jan 18 23:59:43 UTC 2026","passed","Sun Jan 18 23:59:48 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1680","should show password mismatch inline error","signup","Sun Jan 18 23:59:35 UTC 2026","passed","Sun Jan 18 23:59:37 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1813","should show invalid email address inline error","signup","Sun Jan 18 23:59:33 UTC 2026","passed","Sun Jan 18 23:59:35 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","3325","should show inline errors when empty fields are submitted","signup","Sun Jan 18 23:59:40 UTC 2026","passed","Sun Jan 18 23:59:43 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","3042","should signup link have correct href","signup","Sun Jan 18 23:59:48 UTC 2026","passed","Sun Jan 18 23:59:51 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","0","should show invalid email inline error when email does not have characters after @","signup","Sun Jan 18 23:59:36 UTC 2026","skipped","Sun Jan 18 23:59:36 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
