"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1743","should not submit form and show inline errors when mandatory fields are empty","signup","Tue Jan 20 03:51:37 UTC 2026","passed","Tue Jan 20 03:51:39 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should have correct link for privacy policy","signup","Tue Jan 20 03:51:46 UTC 2026","skipped","Tue Jan 20 03:51:46 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","5288","should allow user to reset password","signup","Tue Jan 20 03:51:45 UTC 2026","passed","Tue Jan 20 03:51:50 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1703","should show password does not match requirements inline error","signup","Tue Jan 20 03:51:50 UTC 2026","passed","Tue Jan 20 03:51:52 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1678","should show invalid phone number inline error","signup","Tue Jan 20 03:51:39 UTC 2026","passed","Tue Jan 20 03:51:40 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1578","should show password above maximum length inline error","signup","Tue Jan 20 03:51:45 UTC 2026","passed","Tue Jan 20 03:51:47 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","6369","should create account when valid inputs are provided","signup","Tue Jan 20 03:51:55 UTC 2026","passed","Tue Jan 20 03:52:02 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1470","should show password mismatch inline error","signup","Tue Jan 20 03:51:42 UTC 2026","passed","Tue Jan 20 03:51:44 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1627","should not show error when password contains special chars(?!#_- ) but meets all requirements","signup","Tue Jan 20 03:51:38 UTC 2026","passed","Tue Jan 20 03:51:39 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","202","consent","accept-consent","Tue Jan 20 03:51:36 UTC 2026","passed","Tue Jan 20 03:51:36 UTC 2026","","setup/acceptConsent.setup.ts","",""
"","4109","should redirect to login page when clicking the login link","signup","Tue Jan 20 03:51:41 UTC 2026","passed","Tue Jan 20 03:51:45 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","3616","should show invalid email inline error when invalid email format is provided","signup","Tue Jan 20 03:51:38 UTC 2026","passed","Tue Jan 20 03:51:41 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","3194","should show inline errors when empty fields are submitted","signup","Tue Jan 20 03:51:41 UTC 2026","passed","Tue Jan 20 03:51:44 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1597","should not show password maximum chars length inline error","signup","Tue Jan 20 03:51:49 UTC 2026","passed","Tue Jan 20 03:51:50 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","990","should have correct link for terms of service","signup","Tue Jan 20 03:51:45 UTC 2026","passed","Tue Jan 20 03:51:46 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","4217","should not login when password provided is incorrect for an existing user","signup","Tue Jan 20 03:51:53 UTC 2026","passed","Tue Jan 20 03:51:57 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","5037","should not login when invalid username is provided","signup","Tue Jan 20 03:51:33 UTC 2026","passed","Tue Jan 20 03:51:38 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1603","should not allow signup with malicious strings","signup","Tue Jan 20 03:51:48 UTC 2026","passed","Tue Jan 20 03:51:49 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","0","should show consent on first visit","signup","Tue Jan 20 03:51:30 UTC 2026","skipped","Tue Jan 20 03:51:30 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","1833","should display toast error when signup using email from existing user","signup","Tue Jan 20 03:51:46 UTC 2026","passed","Tue Jan 20 03:51:48 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1379","should not show consent to a user that already accepted it","signup","Tue Jan 20 03:51:31 UTC 2026","passed","Tue Jan 20 03:51:32 UTC 2026","Consent Page - EN > Returning User","tests/consent.spec.ts","",""
"","1","should show inline error when phone number and country selection are different","signup","Tue Jan 20 03:51:39 UTC 2026","skipped","Tue Jan 20 03:51:39 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should show invalid email inline error when email does not have characters after @","signup","Tue Jan 20 03:51:38 UTC 2026","skipped","Tue Jan 20 03:51:38 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1738","should show invalid email address inline error","signup","Tue Jan 20 03:51:40 UTC 2026","passed","Tue Jan 20 03:51:42 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1665","should show password below minimum length inline error","signup","Tue Jan 20 03:51:44 UTC 2026","passed","Tue Jan 20 03:51:45 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1734","should not show password minimum chars length inline error","signup","Tue Jan 20 03:51:47 UTC 2026","passed","Tue Jan 20 03:51:49 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1466","should switch language when clicking the language toggle","signup","Tue Jan 20 03:51:39 UTC 2026","passed","Tue Jan 20 03:51:41 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
