"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1629","should display toast error when signup using email from existing user","signup","Tue Jan 20 05:20:53 UTC 2026","passed","Tue Jan 20 05:20:54 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","3914","should redirect to login page when clicking the login link","signup","Tue Jan 20 05:20:48 UTC 2026","passed","Tue Jan 20 05:20:51 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1","should have correct link for privacy policy","signup","Tue Jan 20 05:20:53 UTC 2026","skipped","Tue Jan 20 05:20:53 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1788","should not submit form and show inline errors when mandatory fields are empty","signup","Tue Jan 20 05:20:46 UTC 2026","passed","Tue Jan 20 05:20:48 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1453","should show invalid email address inline error","signup","Tue Jan 20 05:20:49 UTC 2026","passed","Tue Jan 20 05:20:51 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","2981","should show inline errors when empty fields are submitted","signup","Tue Jan 20 05:20:50 UTC 2026","passed","Tue Jan 20 05:20:53 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1545","should show password mismatch inline error","signup","Tue Jan 20 05:20:51 UTC 2026","passed","Tue Jan 20 05:20:52 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1","should show invalid email inline error when email does not have characters after @","signup","Tue Jan 20 05:20:47 UTC 2026","skipped","Tue Jan 20 05:20:47 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1709","should not allow signup with malicious strings","signup","Tue Jan 20 05:20:54 UTC 2026","passed","Tue Jan 20 05:20:56 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1391","should not show password maximum chars length inline error","signup","Tue Jan 20 05:20:57 UTC 2026","passed","Tue Jan 20 05:20:58 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1141","should have correct link for terms of service","signup","Tue Jan 20 05:20:51 UTC 2026","passed","Tue Jan 20 05:20:53 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","6885","should create account when valid inputs are provided","signup","Tue Jan 20 05:21:03 UTC 2026","passed","Tue Jan 20 05:21:09 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1369","should switch language when clicking the language toggle","signup","Tue Jan 20 05:20:46 UTC 2026","passed","Tue Jan 20 05:20:48 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","4067","should not login when invalid username is provided","signup","Tue Jan 20 05:20:43 UTC 2026","passed","Tue Jan 20 05:20:47 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","6598","should create account when valid inputs are provided and phone number is not from region of purchase","signup","Tue Jan 20 05:20:56 UTC 2026","passed","Tue Jan 20 05:21:03 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1375","should not show password minimum chars length inline error","signup","Tue Jan 20 05:20:55 UTC 2026","passed","Tue Jan 20 05:20:57 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1077","should not show consent to a user that already accepted it","signup","Tue Jan 20 05:20:42 UTC 2026","passed","Tue Jan 20 05:20:43 UTC 2026","Consent Page - EN > Returning User","tests/consent.spec.ts","",""
"","5052","should allow user to reset password","signup","Tue Jan 20 05:20:53 UTC 2026","passed","Tue Jan 20 05:20:58 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","3772","should not login when password provided is incorrect for an existing user","signup","Tue Jan 20 05:21:01 UTC 2026","passed","Tue Jan 20 05:21:05 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","9273","should block user after multiple failed login attempts","signup","Tue Jan 20 05:21:05 UTC 2026","passed","Tue Jan 20 05:21:14 UTC 2026","Account Security - EN","tests/login.spec.ts","",""
"","1","should show inline error when phone number and country selection are different","signup","Tue Jan 20 05:20:48 UTC 2026","skipped","Tue Jan 20 05:20:48 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should not allow account creation for non-Canadian phone numbers","signup","Tue Jan 20 05:21:09 UTC 2026","skipped","Tue Jan 20 05:21:09 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","3044","should show invalid email inline error when invalid email format is provided","signup","Tue Jan 20 05:20:47 UTC 2026","passed","Tue Jan 20 05:20:50 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1409","should show password above maximum length inline error","signup","Tue Jan 20 05:20:54 UTC 2026","passed","Tue Jan 20 05:20:55 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1508","should show invalid phone number inline error","signup","Tue Jan 20 05:20:48 UTC 2026","passed","Tue Jan 20 05:20:49 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1806","should not show error when password contains special chars(?!#_- ) but meets all requirements","signup","Tue Jan 20 05:20:44 UTC 2026","passed","Tue Jan 20 05:20:46 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1366","should show password does not match requirements inline error","signup","Tue Jan 20 05:20:58 UTC 2026","passed","Tue Jan 20 05:20:59 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","2859","should signup link have correct href","signup","Tue Jan 20 05:20:58 UTC 2026","passed","Tue Jan 20 05:21:01 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1513","should show password below minimum length inline error","signup","Tue Jan 20 05:20:52 UTC 2026","passed","Tue Jan 20 05:20:54 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should show consent on first visit","signup","Tue Jan 20 05:20:41 UTC 2026","skipped","Tue Jan 20 05:20:41 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","192","consent","accept-consent","Tue Jan 20 05:20:44 UTC 2026","passed","Tue Jan 20 05:20:45 UTC 2026","","setup/acceptConsent.setup.ts","",""
