"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2498","should show password mismatch inline error","signup","Mon Jan 19 00:19:07 UTC 2026","passed","Mon Jan 19 00:19:09 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1628","should show invalid phone number inline error","signup","Mon Jan 19 00:19:03 UTC 2026","passed","Mon Jan 19 00:19:04 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","2775","should signup link have correct href","signup","Mon Jan 19 00:19:14 UTC 2026","passed","Mon Jan 19 00:19:17 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1201","should not show consent to a user that already accepted it","signup","Mon Jan 19 00:18:57 UTC 2026","passed","Mon Jan 19 00:18:58 UTC 2026","Consent Page - EN > Returning User","tests/consent.spec.ts","",""
"","1686","should display toast error when signup using email from existing user","signup","Mon Jan 19 00:19:10 UTC 2026","passed","Mon Jan 19 00:19:12 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","2316","should show invalid email address inline error","signup","Mon Jan 19 00:19:04 UTC 2026","passed","Mon Jan 19 00:19:06 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1710","should show password does not match requirements inline error","signup","Mon Jan 19 00:19:17 UTC 2026","passed","Mon Jan 19 00:19:19 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1198","should have correct link for terms of service","signup","Mon Jan 19 00:19:09 UTC 2026","passed","Mon Jan 19 00:19:10 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","6100","should create account when valid inputs are provided and phone number is not from region of purchase","signup","Mon Jan 19 00:19:14 UTC 2026","passed","Mon Jan 19 00:19:20 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1880","should not show error when password contains special chars(?!#_- ) but meets all requirements","signup","Mon Jan 19 00:19:02 UTC 2026","passed","Mon Jan 19 00:19:03 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","3088","should show invalid email inline error when invalid email format is provided","signup","Mon Jan 19 00:19:03 UTC 2026","passed","Mon Jan 19 00:19:06 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","4377","should not login when invalid username is provided","signup","Mon Jan 19 00:18:59 UTC 2026","passed","Mon Jan 19 00:19:03 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1457","should switch language when clicking the language toggle","signup","Mon Jan 19 00:19:04 UTC 2026","passed","Mon Jan 19 00:19:05 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1836","should not show password minimum chars length inline error","signup","Mon Jan 19 00:19:14 UTC 2026","passed","Mon Jan 19 00:19:15 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","5227","should allow user to reset password","signup","Mon Jan 19 00:19:09 UTC 2026","passed","Mon Jan 19 00:19:14 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","2464","should not submit form and show inline errors when mandatory fields are empty","signup","Mon Jan 19 00:19:00 UTC 2026","passed","Mon Jan 19 00:19:02 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1","should not allow account creation for non-Canadian phone numbers","signup","Mon Jan 19 00:19:26 UTC 2026","skipped","Mon Jan 19 00:19:26 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1978","should not show password maximum chars length inline error","signup","Mon Jan 19 00:19:15 UTC 2026","passed","Mon Jan 19 00:19:17 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1721","should not allow signup with malicious strings","signup","Mon Jan 19 00:19:12 UTC 2026","passed","Mon Jan 19 00:19:14 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
