"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10257","should block user after multiple failed login attempts","signup","Tue Jan 20 16:12:21 UTC 2026","passed","Tue Jan 20 16:12:31 UTC 2026","Account Security - EN","tests/login.spec.ts","",""
"","1660","should show password does not match requirements inline error","signup","Tue Jan 20 16:12:10 UTC 2026","passed","Tue Jan 20 16:12:12 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1698","should not show password maximum chars length inline error","signup","Tue Jan 20 16:12:09 UTC 2026","passed","Tue Jan 20 16:12:10 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1746","should display toast error when signup using email from existing user","signup","Tue Jan 20 16:12:06 UTC 2026","passed","Tue Jan 20 16:12:08 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","3064","should show invalid email inline error when invalid email format is provided","signup","Tue Jan 20 16:12:03 UTC 2026","passed","Tue Jan 20 16:12:06 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1","should not allow account creation for non-Canadian phone numbers","signup","Tue Jan 20 16:12:24 UTC 2026","skipped","Tue Jan 20 16:12:24 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","2850","should signup link have correct href","signup","Tue Jan 20 16:12:14 UTC 2026","passed","Tue Jan 20 16:12:17 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","2137","should not allow signup with malicious strings","signup","Tue Jan 20 16:12:08 UTC 2026","passed","Tue Jan 20 16:12:10 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","4024","should not login when password provided is incorrect for an existing user","signup","Tue Jan 20 16:12:17 UTC 2026","passed","Tue Jan 20 16:12:21 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1057","should not show consent to a user that already accepted it","signup","Tue Jan 20 16:11:50 UTC 2026","passed","Tue Jan 20 16:11:51 UTC 2026","Consent Page - EN > Returning User","tests/consent.spec.ts","",""
"","2146","should not submit form and show inline errors when mandatory fields are empty","signup","Tue Jan 20 16:11:56 UTC 2026","passed","Tue Jan 20 16:11:58 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1507","should show password mismatch inline error","signup","Tue Jan 20 16:12:02 UTC 2026","passed","Tue Jan 20 16:12:04 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","2181","should not show error when password contains special chars(?!#_- ) but meets all requirements","signup","Tue Jan 20 16:11:56 UTC 2026","passed","Tue Jan 20 16:11:58 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","4755","should redirect to login page when clicking the login link","signup","Tue Jan 20 16:12:00 UTC 2026","passed","Tue Jan 20 16:12:05 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","2325","should switch language when clicking the language toggle","signup","Tue Jan 20 16:11:58 UTC 2026","passed","Tue Jan 20 16:12:00 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
