"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6520","should create account when valid inputs are provided","signup","Tue Jan 20 01:35:02 UTC 2026","passed","Tue Jan 20 01:35:08 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","0","should have correct link for privacy policy","signup","Tue Jan 20 01:34:51 UTC 2026","skipped","Tue Jan 20 01:34:51 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1312","should show password mismatch inline error","signup","Tue Jan 20 01:34:46 UTC 2026","passed","Tue Jan 20 01:34:47 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","3125","should signup link have correct href","signup","Tue Jan 20 01:35:04 UTC 2026","passed","Tue Jan 20 01:35:07 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1369","should show password above maximum length inline error","signup","Tue Jan 20 01:34:49 UTC 2026","passed","Tue Jan 20 01:34:50 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","5436","should not login when invalid username is provided","signup","Tue Jan 20 01:34:46 UTC 2026","passed","Tue Jan 20 01:34:51 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1450","should not show consent to a user that already accepted it","signup","Tue Jan 20 01:34:44 UTC 2026","passed","Tue Jan 20 01:34:46 UTC 2026","Consent Page - EN > Returning User","tests/consent.spec.ts","",""
"","1352","should show password below minimum length inline error","signup","Tue Jan 20 01:34:47 UTC 2026","passed","Tue Jan 20 01:34:49 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should show invalid email inline error when email does not have characters after @","signup","Tue Jan 20 01:34:51 UTC 2026","skipped","Tue Jan 20 01:34:51 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1436","should not show password maximum chars length inline error","signup","Tue Jan 20 01:34:51 UTC 2026","passed","Tue Jan 20 01:34:53 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","3859","should redirect to login page when clicking the login link","signup","Tue Jan 20 01:34:46 UTC 2026","passed","Tue Jan 20 01:34:50 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1336","should switch language when clicking the language toggle","signup","Tue Jan 20 01:34:45 UTC 2026","passed","Tue Jan 20 01:34:46 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1781","should not submit form and show inline errors when mandatory fields are empty","signup","Tue Jan 20 01:34:41 UTC 2026","passed","Tue Jan 20 01:34:43 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","6935","should create account when valid inputs are provided and phone number is not from region of purchase","signup","Tue Jan 20 01:34:55 UTC 2026","passed","Tue Jan 20 01:35:02 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1287","should show invalid phone number inline error","signup","Tue Jan 20 01:34:43 UTC 2026","passed","Tue Jan 20 01:34:44 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1454","should show invalid email address inline error","signup","Tue Jan 20 01:34:45 UTC 2026","passed","Tue Jan 20 01:34:46 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","5400","should allow user to reset password","signup","Tue Jan 20 01:34:58 UTC 2026","passed","Tue Jan 20 01:35:04 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","0","should not allow account creation for non-Canadian phone numbers","signup","Tue Jan 20 01:35:08 UTC 2026","skipped","Tue Jan 20 01:35:08 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1110","should have correct link for terms of service","signup","Tue Jan 20 01:34:50 UTC 2026","passed","Tue Jan 20 01:34:51 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","11026","should block user after multiple failed login attempts","signup","Tue Jan 20 01:35:12 UTC 2026","passed","Tue Jan 20 01:35:23 UTC 2026","Account Security - EN","tests/login.spec.ts","",""
"","3273","should show invalid email inline error when invalid email format is provided","signup","Tue Jan 20 01:34:51 UTC 2026","passed","Tue Jan 20 01:34:55 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1587","should not show error when password contains special chars(?!#_- ) but meets all requirements","signup","Tue Jan 20 01:34:43 UTC 2026","passed","Tue Jan 20 01:34:45 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1730","should display toast error when signup using email from existing user","signup","Tue Jan 20 01:34:51 UTC 2026","passed","Tue Jan 20 01:34:53 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1","should show consent on first visit","signup","Tue Jan 20 01:34:44 UTC 2026","skipped","Tue Jan 20 01:34:44 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","1257","should show password does not match requirements inline error","signup","Tue Jan 20 01:34:53 UTC 2026","passed","Tue Jan 20 01:34:54 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","3723","should show inline errors when empty fields are submitted","signup","Tue Jan 20 01:34:55 UTC 2026","passed","Tue Jan 20 01:34:58 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","0","should show inline error when phone number and country selection are different","signup","Tue Jan 20 01:34:43 UTC 2026","skipped","Tue Jan 20 01:34:43 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","193","consent","accept-consent","Tue Jan 20 01:34:43 UTC 2026","passed","Tue Jan 20 01:34:43 UTC 2026","","setup/acceptConsent.setup.ts","",""
"","1259","should not show password minimum chars length inline error","signup","Tue Jan 20 01:34:50 UTC 2026","passed","Tue Jan 20 01:34:51 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1794","should not allow signup with malicious strings","signup","Tue Jan 20 01:34:53 UTC 2026","passed","Tue Jan 20 01:34:55 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
